answer_five,answer_four,answer_seven,polarity,sentiment_gs,tweet,tweet_tokens,absa_token_weights_3389,absa_sentiment_3389,absa_scores_3389,absa_token_weights_3392,absa_sentiment_3392,absa_scores_3392,absa_token_weights_3412,absa_sentiment_3412,absa_scores_3412,absa_token_weights_3414,absa_sentiment_3414,absa_scores_3414,absa_token_weights_3415,absa_sentiment_3415,absa_scores_3415,absa_token_weights_3417,absa_sentiment_3417,absa_scores_3417,absa_token_weights_3431,absa_sentiment_3431,absa_scores_3431,absa_token_weights_3434,absa_sentiment_3434,absa_scores_3434,absa_token_weights_3436,absa_sentiment_3436,absa_scores_3436,absa_token_weights_3441,absa_sentiment_3441,absa_scores_3441,absa_token_weights_3448,absa_sentiment_3448,absa_scores_3448,absa_token_weights_3450,absa_sentiment_3450,absa_scores_3450,absa_token_weights_3451,absa_sentiment_3451,absa_scores_3451,absa_token_weights_3459,absa_sentiment_3459,absa_scores_3459,absa_token_weights_3462,absa_sentiment_3462,absa_scores_3462,absa_token_weights_3463,absa_sentiment_3463,absa_scores_3463,absa_token_weights_3465,absa_sentiment_3465,absa_scores_3465,absa_token_weights_3467,absa_sentiment_3467,absa_scores_3467,absa_token_weights_3468,absa_sentiment_3468,absa_scores_3468,absa_token_weights_3469,absa_sentiment_3469,absa_scores_3469,absa_token_weights_3475,absa_sentiment_3475,absa_scores_3475,absa_token_weights_3477,absa_sentiment_3477,absa_scores_3477,absa_token_weights_3478,absa_sentiment_3478,absa_scores_3478,sentiment_tb
100.0,100.0,86.0,0.7,neutral,"Ich werde nie verstehen, warum ein neutrales Land 8 Milliarden in Kampfflugzeuge investieren soll... 
Wie wäre es mit : #Umweltschutz , #Bildung , #AHV , #IV , #Kultur #Gesundheit #Pflege ... https://t.co/THBiWCtRMB",nie verstehen warum neutral land milliarden kampfflugzeuge investieren umweltschutz bildung ahv iv kultur gesundheit pflegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.04, 'werde': 0, 'nie': 0, 'verstehen': 0.07, 'warum': 0.06, 'ein': 0, 'neutrales': 0.08, 'Land': 0, 'Milliarden': 0, 'in': 0.37, 'Kampfflugzeuge': 0, 'investieren': 0.15, 'soll': 0, '...': 0, 'Wie': 0, 'wäre': 0, 'es': 0, 'mit': 0, 'Umweltschutz': 0.13, 'Bildung': 0.07, 'AHV': 0.05, 'IV': 0.04, 'Kultur': 0.04, 'Gesundheit': 0, 'Pflege': 0}",neutral,"[0.51548964, 0.070708565, 0.41380185]",,,,"{'Ich': 0.05, 'werde': 0, 'nie': 0, 'verstehen': 0.09, 'warum': 0.06, 'ein': 0, 'neutrales': 0.07, 'Land': 0, 'Milliarden': 0, 'in': 0.08, 'Kampfflugzeuge': 0, 'investieren': 0.08, 'soll': 0, '...': 0, 'Wie': 0, 'wäre': 0, 'es': 0, 'mit': 0, 'Umweltschutz': 0.7949999999999999, 'Bildung': 0.26, 'AHV': 0.14, 'IV': 0.12, 'Kultur': 0.08, 'Gesundheit': 0, 'Pflege': 0}",positive,"[0.010301577, 0.0018046489, 0.98789376]",,,,,,,,,,,,,,,,positive
100.0,100.0,86.0,0.7,negative,@feusl @gerhardpfister @retolipp Gegen Marktwirtschaft habe ich sowieso nichts... Die wichtigsten Güterklassen müssten einfach vom Staat kontrolliert sein meiner Meinung nach.,marktwirtschaft sowieso wichtig güterklassen müssten einfach staat kontrollieren meinung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Gegen': 1.0, 'Marktwirtschaft': 0.365, 'habe': 0.26, 'ich': 0.16, 'sowieso': 0.2, 'nichts': 1.0, '...': 0, 'Die': 0.02, 'wichtigsten': 0.045, 'Güterklassen': 0.0325, 'müssten': 0.26, 'einfach': 0, 'vom': 0.02, 'Staat': 0.04, 'kontrolliert': 0.24, 'sein': 0, 'meiner': 0, 'Meinung': 0.03, 'nach': 0}",positive,"[0.056527525, 0.00314182, 0.9403307]",,,,,,,,,,,,,,,,,,,positive
50.0,75.0,57.0,0.0,neutral,@MesserliPascal @j_brandenburger @svpbasel @SPBaselStadt @JoelThuering Der SVP ist Klima- und Umweltschutz egal. Change my mind. Ciao!,svp klima umweltschutz egal change my mind ciao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.28, 'SVP': 0, 'ist': 0, 'Klima-': 0.13, 'und': 0, 'Umweltschutz': 0.39999999999999997, 'egal': 0, 'Change': 0.25, 'my': 0.08, 'mind.': 0, 'Ciao': 0.3}",negative,"[0.15378027, 0.7865967, 0.05962307]",,,,,,,,,,,,,,,,neutral
50.0,25.0,57.0,-0.075,negative,"@othommen @sacovo @JUSOBS @spschweiz @JusoSchweiz @klimastreik @GrueneCH Hast du wirklich das Gefühl, dass die Mehrheit der Delegierten (darunter ich), welche das Ozeanium ablehnen, einfach stumm dasitzen? Wir werden uns stark engagieren für ein NEIN! Für die SP ist Umweltschutz nie ein Lippenbekenntnis, sondern ernst gemeint! @chj_keller @SashMazz",wirklich gefühl mehrheit delegieren darunter welch ozeanium ablehnen einfach stumm dasitzen stark engagieren nein sp umweltschutz nie lippenbekenntnis ernst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Hast': 0, 'du': 0, 'wirklich': 0.04, 'das': 0.05, 'Gefühl': 0, 'dass': 0.05, 'die': 0.12, 'Mehrheit': 0.05, 'der': 0.12, 'Delegierten': 0.04, 'darunter': 0, 'ich': 0, 'welche': 0, 'Ozeanium': 0, 'ablehnen': 0, 'einfach': 0, 'stumm': 0, 'dasitzen': 0.035, 'Wir': 0.04, 'werden': 0.08, 'uns': 0, 'stark': 0, 'engagieren': 0, 'für': 0.13, 'ein': 0, 'NEIN': 0.1, 'Für': 0.13, 'SP': 0.04, 'ist': 0.18, 'Umweltschutz': 0.5700000000000001, 'nie': 0.1, 'Lippenbekenntnis': 0.9299999999999999, 'sondern': 0, 'ernst': 0, 'gemeint': 0.33}",positive,"[0.37634984, 0.20054823, 0.42310196]",,,,,,,,,,,,,,,,neutral
100.0,100.0,86.0,0.7,neutral,"Ich werde nie verstehen, warum ein neutrales Land 8 Milliarden in Kampfflugzeuge investieren soll... 
Wie wäre es mit : #Umweltschutz , #Bildung , #AHV , #IV , #Kultur #Gesundheit #Pflege ... https://t.co/THBiWCtRMB",nie verstehen warum neutral land milliarden kampfflugzeuge investieren umweltschutz bildung ahv iv kultur gesundheit pflegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Ich': 0.04, 'werde': 0, 'nie': 0, 'verstehen': 0.07, 'warum': 0.06, 'ein': 0, 'neutrales': 0.08, 'Land': 0, 'Milliarden': 0, 'in': 0.37, 'Kampfflugzeuge': 0, 'investieren': 0.15, 'soll': 0, '...': 0, 'Wie': 0, 'wäre': 0, 'es': 0, 'mit': 0, 'Umweltschutz': 0.13, 'Bildung': 0.07, 'AHV': 0.05, 'IV': 0.04, 'Kultur': 0.04, 'Gesundheit': 0, 'Pflege': 0}",neutral,"[0.51548964, 0.070708565, 0.41380185]",,,,"{'Ich': 0.05, 'werde': 0, 'nie': 0, 'verstehen': 0.09, 'warum': 0.06, 'ein': 0, 'neutrales': 0.07, 'Land': 0, 'Milliarden': 0, 'in': 0.08, 'Kampfflugzeuge': 0, 'investieren': 0.08, 'soll': 0, '...': 0, 'Wie': 0, 'wäre': 0, 'es': 0, 'mit': 0, 'Umweltschutz': 0.7949999999999999, 'Bildung': 0.26, 'AHV': 0.14, 'IV': 0.12, 'Kultur': 0.08, 'Gesundheit': 0, 'Pflege': 0}",positive,"[0.010301577, 0.0018046489, 0.98789376]",,,,,,,,,,,,,,,,positive
100.0,100.0,100.0,1.0,neutral,"⁦Ich empfehle ⁦@NadineGautschi⁩ einen Beitritt zur ⁦⁦@svpbasel⁩ . 
Dort wäre sie mit Ihrer rechtskonservativen Ideologie deutlich besser aufgehoben...
Hier noch der Anmeldelink:
https://t.co/9bN8X7yD2p https://t.co/I0OVI50d3y",empfehlen beitreten rechtskonservativen ideologie deutlich gut aufheben anmeldelink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'\u2066Ich': 0.04, 'empfehle': 0.15, '\u2066\u2069': 0, 'einen': 0, 'Beitritt': 0, 'zur': 0, '\u2066\u2066\u2069': 0, 'Dort': 0, 'wäre': 0, 'sie': 0, 'mit': 0, 'Ihrer': 0, 'rechtskonservativen': 0, 'Ideologie': 0, 'deutlich': 0, 'besser': 0, 'aufgehoben': 0, '...': 0, 'Hier': 0, 'noch': 0, 'der': 0, 'Anmeldelink': 0}",neutral,"[0.9390778, 0.037116, 0.023806235]",,,,,,,,,,,,,positive
0.0,0.0,0.0,-1.0,neutral,"@micwue @Estherju3 @plachesi Milliardendeals für die Rüstungsindustrie...

Freihandelsabkommen mit den USA wird gentechverseuchte Nahrungsmittel in die Schweiz holen, dagegen müssen wir uns wehren!",milliardendeals rüstungsindustrie freihandelsabkommen usa gentechverseuchte nahrungsmittel schweiz holen dagegen müssen wehren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Milliardendeals': 0.15000000000000002, 'für': 0.05, 'die': 0.02, 'Rüstungsindustrie': 0.07, '...': 0, 'Freihandelsabkommen': 0, 'mit': 0.02, 'den': 0.02, 'USA': 0.05, 'wird': 0.06, 'gentechverseuchte': 0.14, 'Nahrungsmittel': 0.05, 'in': 0, 'Schweiz': 0.13, 'holen': 0, 'dagegen': 0.02, 'müssen': 0.245, 'wir': 0, 'uns': 0, 'wehren': 0}",negative,"[0.21871002, 0.5881893, 0.19310062]",,,,,,,,,,negative
0.0,0.0,0.0,-1.0,negative,"RT @GrueneCH: Wir GRÜNEN wehren uns gegen einen Kahlschlag bei Bildung, Forschung und Entwicklungszusammenarbeit für überflüssige und teure…",grün wehren kahlschlag bildung forschung entwicklungszusammenarbeit überflüssig teuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Wir': 0.18, 'GRÜNEN': 0, 'wehren': 0, 'uns': 0, 'gegen': 1.0, 'einen': 0, 'Kahlschlag': 0.36, 'bei': 0, 'Bildung': 0.41, 'Forschung': 0.21, 'und': 0.08, 'Entwicklungszusammenarbeit': 0.2, 'für': 0.43, 'überflüssige': 0, 'teure': 0.38, '…': 0}",positive,"[0.10346223, 0.41907084, 0.47746694]",,,,,,,negative
50.0,75.0,57.0,0.0,neutral,"RT @sacovo: Sommaruga will den Strassenverkehr auf die Schiene verlagern.
Endlich kommt Bewegung in die Sache, für Klima und Luftqualität!…",sommaruga strassenverkehr schiene verlagern endlich kommen bewegung sache klima luftqualität,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Sommaruga': 0.44, 'will': 0, 'den': 0.05, 'Strassenverkehr': 0.88, 'auf': 0, 'die': 0.05, 'Schiene': 0.22, 'verlagern': 0, 'Endlich': 0.35, 'kommt': 0, 'Bewegung': 0, 'in': 0.06, 'Sache': 0.17, 'für': 0.11, 'Klima': 0.12, 'und': 0.04, 'Luftqualität': 0.11, '…': 0}",neutral,"[0.6689278, 0.3023095, 0.02876268]",,,,neutral
50.0,75.0,57.0,0.0,neutral,"Die geplante Abschaffung des Studi-GAs ist in vielerlei Hinsicht eine absolut dumme Idee. Der öffentliche Verkehr muss gerade für junge Menschen attraktiv sein! Hier geht’s zur Petition der @JusoSchweiz:
https://t.co/6tIdkriiMv",geplant abschaffung studi gas vielerlei hinsicht absolut dumme idee öffentlich verkehr gerade junge menschen attraktiv gehen s petition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Die': 0.12, 'geplante': 0.04, 'Abschaffung': 0.04, 'des': 1.0, 'Studi-GAs': 0, 'ist': 0.08, 'in': 0.02, 'vielerlei': 0.05, 'Hinsicht': 0, 'eine': 0, 'absolut': 0.07, 'dumme': 0.13, 'Idee': 0, 'Der': 0.12, 'öffentliche': 0.03, 'Verkehr': 0, 'muss': 0.12, 'gerade': 0, 'für': 0, 'junge': 0, 'Menschen': 0.04, 'attraktiv': 0.07, 'sein': 0, 'Hier': 0, 'geht': 0, '’s': 0, 'zur': 0.12, 'Petition': 0.33, 'der': 0.12}",negative,"[0.35198227, 0.3563504, 0.29166728]",neutral
50.0,75.0,57.0,0.0,neutral,@MarcelColomb Der öffentliche Verkehr sollte als Service public angesehen werden und somit für alle kostenfrei zur Verfügung stehen. Der Kanton sollte  der Kantonsbevölkerung diese Dienstleistung anbieten.,öffentlich verkehr sollen service public ansehen somit all kostenfrei verfügung stehen kanton sollen kantonsbevölkerung dienstleistung anbieten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Der': 0.12, 'öffentliche': 0.08, 'Verkehr': 0, 'sollte': 1.0, 'als': 0.05, 'Service': 0.5, 'public': 0.08, 'angesehen': 0.08, 'werden': 0, 'und': 0.04, 'somit': 0, 'für': 0, 'alle': 0.08, 'kostenfrei': 0.085, 'zur': 0.42, 'Verfügung': 0, 'stehen': 0, 'Kanton': 0.09, 'der': 0.12, 'Kantonsbevölkerung': 0.195, 'diese': 0.52, 'Dienstleistung': 0.5, 'anbieten': 0.86}",positive,"[0.43158385, 0.10389052, 0.4645256]",neutral
50.0,75.0,57.0,0.0,negative,"RT @kasparsutter: Das Herzstück für den öffentlichen Verkehr nicht finanzieren, aber ganz viele Autobahntunnels bauen. Nicht mit uns. https…",herzstück öffentlich verkehr finanzieren ganz autobahntunnels bauen https,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'Das': 0.09, 'Herzstück': 0, 'für': 0, 'den': 0.09, 'öffentlichen': 0.06, 'Verkehr': 0, 'nicht': 0.18, 'finanzieren': 0.08, 'aber': 0.17, 'ganz': 0, 'viele': 0.1, 'Autobahntunnels': 0.16499999999999998, 'bauen': 0.17, 'Nicht': 0.18, 'mit': 0.15, 'uns': 0.17, 'https': 1.0, '…': 0}",neutral,"[0.8003685, 0.14486778, 0.054763734]",neutral
